comment_id,text,issue_id,author_id
16511,"- Rolled when errors ocures, reverted if check(if ($this->answer))
- Locally tested
- Openede MR",722669,4
16563,"[~accountid:5b67bcd8e6dba529eefda937] [~accountid:557058:1ea93978-7189-478c-802a-3ba4422731a6]

I received email from google “OAuth Verification Request”. They ask for app demonstration video, can you help?

|Dear Developer,
Your app needs to follow some extra requirements so you can continue with verification. Please reply directly to this email when your app meets all of these requirements:
*App Demonstration Video*
Respond directly to this email with a YouTube video link that meets these requirements:
* Video is *publicly accessible.*
* OAuth Consent Screen is *in English.*
* OAuth Consent Screen shows the *App Name.*
* URL bar of the OAuth Consent Screen fully displays the *Client ID* in your project which contains the [*project_number*|https://cloud.google.com/resource-manager/docs/creating-managing-projects] (This is not required for native Android and iOS apps).
* Video shows the *OAuth grant process* that users will go through.
* Video shows *how the data will be used* by showing functionality for each sensitive and restricted scope you've requested.
* Video shows *how data is accessed* on each OAuth client.
* If you cannot fulfill the above requirements because users are currently seeing the ""*Sign in disabled*"" screen, make sure you provide us with an email address so that we can temporarily disable the warning screen, allowing you to demonstrate all of the above video requirements.
* If you cannot fulfill the above requirements because your app is an *add-on* that has not yet been published to the *GSuite Marketplace*, please reply to let us know.
You must follow these requirements to continue with verification. If you don't follow these requirements, we may have to reject your request.
You can find more information in the[ OAuth Application Verification FAQ|https://support.google.com/cloud/answer/9110914].
To make sure we don't miss your messages, reply directly to this email to continue with the verification process. Any new email sent to [api-oauth-dev-verification@google.com|mailto:api-oauth-dev-verification@google.com] won't go to our team.|",722670,192
16678,"Without following sensitive scopes, the google classroom api returns {{email}} and {{photo_url}} as {{null}}.

* {{https://www.googleapis.com/auth/classroom.profile.emails}}
* {{https://www.googleapis.com/auth/classroom.profile.photos}}",722670,192
16680,I think we need a sync call at next week to discuss it. [~accountid:5b67bcd8e6dba529eefda937] [~accountid:557058:1ea93978-7189-478c-802a-3ba4422731a6],722670,192
16839,"Submit this video [https://www.youtube.com/watch?v=M1bX76V0tG4|https://www.youtube.com/watch?v=M1bX76V0tG4] and text for google review.

{quote}We plan to use scopes email and imageUrl so that on our educational platform [teacherly.io|http://teacherly.io/] teacher can import class and students from Google Classroom. With import the teacher adds students to the classroom, where they can then assign assignments.{quote}",722670,192
16936,"App is verified

!image-20201015-113224.png|width=587,height=154!",722670,192
16518,"[~accountid:557058:1ea93978-7189-478c-802a-3ba4422731a6]
I checked requirements for bbb.
According to the minimum requirements, we can use c5.xlarge 4 cpu 8 mem Disk size 100 gb
Total price 165.06 USD

I will prepare custom Security group with open ports
TCP ports 80 and 443 are accessible
UDP ports 16384 - 32768 are accessible

I will add your ssh key on server and you can install bbk yourself

I found bash script for install bbk
[https://github.com/bigbluebutton/bbb-install|https://github.com/bigbluebutton/bbb-install|smart-link]

Or exists ansible role for bbk installation
[https://github.com/juanluisbaptiste/ansible-bigbluebutton|https://github.com/juanluisbaptiste/ansible-bigbluebutton|smart-link]
[https://github.com/n0emis/ansible-role-bigbluebutton|https://github.com/n0emis/ansible-role-bigbluebutton|smart-link]

In another project, considered this service for streaming and training [https://www.agora.io/en/.|https://www.agora.io/en/.]
This service has many functions and features. Please take a look at this ready-made service.",722676,82
16681,"Created instance c5.xlarge disk 100gb

{noformat}ssh ubuntu@18.133.195.89{noformat}

open tcp 22, 443, 80
And all udp ports",722676,82
16513,"Found in laravel docs. Starting with MySQL 5.7, {{0000-00-00 00:00:00}} is no longer considered a valid date. As documented at the [+Laravel 5.2 upgrade guide+|https://laravel.com/docs/5.2/upgrade#upgrade-5.2.0], all timestamp columns should receive a valid default value when you insert records into your database. You may use the {{useCurrent()}} column modifier (from Laravel 5.1.25 and above) in your migrations to default the timestamp columns to the current timestamps, or you may make the timestamps {{nullable()}} to allow null values.",722677,192
16506,yuxttp://mosklserverteam.com/muscle-8-0-van-to-use-utf8mb3-over-utf8mb4/|http://mosklserverteam.com/muscle-8-0-van-to-use-utf8mb3-over -utf8mb4/u,722678,192
16509,Also find this solution [https://stackoverflow.com/a/42747508/3840005|https://stackoverflow.com/a/42747508/3840005].,722678,192
16512,"Add migration to convert all tables



{code:sql}Migrating: 2020_09_28_054110_upgrade_database_to_utf8mb4
ALTER TABLE achievements CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE achievements DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE activities CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE activities DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE activity_attempts CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE activity_attempts DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE activity_types CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE activity_types DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE addresses CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE addresses DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE answers CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE answers DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE assessment_topics CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE assessment_topics DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE assessment_topics_lessons_join CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE assessment_topics_lessons_join DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE assets CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE assets DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE assignment_mastery_skills CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE assignment_mastery_skills DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE assignment_reviews CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE assignment_reviews DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE assignment_standards CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE assignment_standards DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE assignment_states CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE assignment_states DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE assignments CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE assignments DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE assignments_students_join CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE assignments_students_join DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE atl_skill_groups CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE atl_skill_groups DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE atl_skill_options CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE atl_skill_options DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE atl_skills CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE atl_skills DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE choices CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE choices DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE classes CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE classes DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE curriculums CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE curriculums DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE customers CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE customers DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE difficulty_types CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE difficulty_types DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE event_types CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE event_types DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE events CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE events DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE failed_jobs CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE failed_jobs DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE general_documents CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE general_documents DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE inputs CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE inputs DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE invites CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE invites DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE layout_commands CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE layout_commands DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE layouts CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE layouts DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lesson_comments CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lesson_comments DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lesson_live_sessions CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lesson_live_sessions DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lessons CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lessons DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lessons_atl_options_join CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lessons_atl_options_join DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lessons_choices_join CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lessons_choices_join DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lessons_mastery_skills_join CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lessons_mastery_skills_join DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lessons_outcomes_join CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lessons_outcomes_join DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lessons_standards_join CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lessons_standards_join DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lessons_strands_join CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lessons_strands_join DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lessons_sub_choices_join CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lessons_sub_choices_join DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lessons_subjects_join CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lessons_subjects_join DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lessons_topics_join CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE lessons_topics_join DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE mastery_skills CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE mastery_skills DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE migrations CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE migrations DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE notifications CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE notifications DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE onboarding_forms CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE onboarding_forms DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE onboarding_record_statuses CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE onboarding_record_statuses DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE onboarding_records CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE onboarding_records DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE onboarding_statuses CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE onboarding_statuses DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE organisation_types CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE organisation_types DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE organisation_user_permissions CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE organisation_user_permissions DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE organisations CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE organisations DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE organisations_qualifications_join CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE organisations_qualifications_join DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE outcomes CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE outcomes DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE password_resets CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE password_resets DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE phase_commands CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE phase_commands DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE phase_objects CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE phase_objects DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE phase_sections CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE phase_sections DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE phases CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE phases DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE purchased_items CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE purchased_items DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE qualifications CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE qualifications DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE question_objects CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE question_objects DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE questions CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE questions DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE quick_templates CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE quick_templates DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE roles CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE roles DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE standard_categories CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE standard_categories DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE standard_groups CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE standard_groups DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE standard_levels CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE standard_levels DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE standards CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE standards DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE standards_standard_levels_join CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE standards_standard_levels_join DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE strands CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE strands DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE sub_choices CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE sub_choices DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE subjects CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE subjects DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE subjects_organisations_join CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE subjects_organisations_join DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE subjects_teachers_join CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE subjects_teachers_join DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE subscription_items CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE subscription_items DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE subscription_prices CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE subscription_prices DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE subscriptions CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE subscriptions DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE themes CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE themes DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE topic_groups CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE topic_groups DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE topics CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE topics DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE units CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE units DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE user_statuses CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE user_statuses DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE users CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE users DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE users_billing_addresses CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE users_billing_addresses DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE users_classes_join CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE users_classes_join DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE users_curriculums_join CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE users_curriculums_join DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE users_lessons_join CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE users_lessons_join DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE users_roles_organisations_join CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE users_roles_organisations_join DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE workspace_invites CONVERT TO CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER TABLE workspace_invites DEFAULT CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
ALTER DATABASE lumici_slate CHARACTER SET utf8mb4 COLLATE utf8mb4_unicode_ci
Migrated:  2020_09_28_054110_upgrade_database_to_utf8mb4 (65,934.88ms){code}",722678,192
17062,[~accountid:5efb4199deb6ca0baa235de6] here is the ticket for assignment improvements,722681,1
16536,"fixed:

!image-20200928-195615.png|width=277,height=202!",722685,147
16529,"Found 6 accounts with {{undefined}} in personal data.
Email (registration date)
[sammckay1105@gmail.com|mailto:sammckay1105@gmail.com] (2017-03-20 22:15:11)
[kate.heal@hotmail.co.uk|mailto:kate.heal@hotmail.co.uk] (2019-06-20 14:25:25)
[sally-teacher@teacherly.io|mailto:sally-teacher@teacherly.io] (2020-07-09 08:16:57)
[kirsty@teacherly.io|mailto:kirsty@teacherly.io] (2020-07-27 19:36:24)
[teacher-20200813@mailinator.com|mailto:teacher-20200813@mailinator.com] (2020-08-13 07:52:36)
[templates@teacherly.io|mailto:templates@teacherly.io] (2020-08-30 16:45:39)


Rolled this bug when saving account info - once from the phone, once from the computer (out of 50+ attempts from both devices).
Can't repeat to describe/fix.



Globally - most likely the front sends undefined instead of text, in certain circumstances, when saving the profile in {{/teacher/account}}


You can fix accounts by simply saving some data instead of {{undefined}}",722686,330
16530,[~accountid:70121:78d951cd-952b-49d7-b2fc-0f0edf03b8dc] FYI,722686,330
16532,"Rolled, in short:

when registering, the user has no {{bio}}, {{facebook}}, {{twitter}}, {{linkedin}} fields in {{data}} (json object) in the database.
Now these fields are added when passing onboarding after registration. For those who signed up for the onboarding feature, they simply do not exist.


When updating {{Personal data}}, the front sends to the back


{noformat}----------------------400843340913055147722928055050
Content-Disposition: form-data; name=""photo""

null
-----------------------------400843340913055147722928055050
Content-Disposition: form-data; name=""email""

slevin@mailinator.com
-----------------------------400843340913055147722928055050
Content-Disposition: form-data; name=""biography""

undefined
-----------------------------400843340913055147722928055050
Content-Disposition: form-data; name=""facebook""

undefined
-----------------------------400843340913055147722928055050
Content-Disposition: form-data; name=""twitter""

undefined
-----------------------------400843340913055147722928055050
Content-Disposition: form-data; name=""linkedin""

undefined
-----------------------------400843340913055147722928055050--{noformat}


The front should not send such data, for the back it looks quite normal.

It will be possible to repeat only on old registered accounts that did not go through onboarding (it updates the data) and in which the profile was not edited:

* Login
* Go to Account settings -> Personal data
* Change the name without touching the bio + social network fields (important)
* Save",722686,330
16504,"After {{classroom.profile.emails}} scope removed, backend receiving null in email field.",722691,11
16482,"Checking [https://support.google.com/cloud/answer/7454865?hl=en#|https://support.google.com/cloud/answer/7454865?hl=en#]

When I compare scopes in our sources

{noformat}scope: 'profile email https://www.googleapis.com/auth/classroom.courses https://www.googleapis.com/auth/classroom.profile.emails https://www.googleapis.com/ auth/classroom.rosters.readonly',{noformat}

scopes allowed in OAth2

!image-20200925-124721.png|width=478,height=296!",722692,192
16484,"We need only courses list and student list

[https://developers.google.com/classroom/reference/rest/v1/courses/list#authorization-scopes|https://developers.google.com/classroom/reference/rest/v1/courses/list#authorization -scopes]

[https://developers.google.com/classroom/reference/rest/v1/courses.students/list#authorization-scopes|https://developers.google.com/classroom/reference/rest/v1/courses.students /list#authorization-scopes]

So this scope will be enough:

{noformat}https://www.googleapis.com/auth/classroom.courses.readonly
https://www.googleapis.com/auth/classroom.rosters.readonly{noformat}",722692,192
16507,"[~accountid:557058:4d51e61f-f264-4dac-b7cd-d45ab512d07e] Ask for adding {{https://www.googleapis.com/auth/classroom.profile.emails}} scope for importing user emails.

I suggest google verification with followed text

{quote}The application will request data from the classroom via https://www.googleapis.com/auth/classroom.profile.emails so that users (teachers) can identify students by email.{quote}

!image-20200928-072234.png|width=572,height=192!",722692,192
16481,"Problem found, described.
Problem has same root causes as linked \[TILT-8122] bug
Will investigate deeper.",722693,330
